"ID","Dia_sem","Mes","Dia_ocor","Hora","Distrito","Preco","Coord"
"1017528","3","10","20","12","MANHATTAN","1600241.9318181819","(40.7444424920001, -73.9761144139999)"
"967298","3","9","22","15","BROOKLYN","782987.7448979592","(40.588235141, -73.951975477)"
"809823","6","4","17","21","BROOKLYN","735071.4285714285","(40.596671702, -73.956466898)"
"1109188","7","10","17","2","BROOKLYN","807918.918367347","(40.6561621270001, -73.9381265439999)"
"1092187","5","9","3","15","BROOKLYN","782987.7448979592","(40.6975426700001, -73.950064733)"
"1090627","6","1","16","5","MANHATTAN","1369658.4090909092","(40.8107727670001, -73.9525915899999)"
"1023972","1","8","23","4","BROOKLYN","776779.5918367347","(40.6324681990001, -73.947263605)"
"1113421","5","6","11","8","MANHATTAN","1557062.2727272727","(40.8313375700001, -73.949360859)"
"985832","6","5","1","19","BRONX","80687.5","(40.877568232, -73.8755321799999)"
"1061352","3","12","29","22","BRONX","94984.375","(40.8049909850001, -73.9090910639999)"
"1063868","1","6","28","22","BROOKLYN","773386.612244898","(40.665124931, -73.958988678)"
"1092218","5","6","25","14","BROOKLYN","773386.612244898","(40.673115189, -73.883235494)"
"1044935","7","10","24","9","BROOKLYN","807918.918367347","(40.664872739, -73.9041635569999)"
"846356","1","7","19","3","BRONX","103389.0625","(40.8536146860001, -73.897272944)"
"1005141","7","8","1","8","BROOKLYN","776779.5918367347","(40.6900072390001, -73.927475724)"
"997636","3","8","11","21","BROOKLYN","776779.5918367347","(40.6852476700001, -73.984605299)"
"1113337","7","6","6","23","BROOKLYN","773386.612244898","(40.6815042220001, -73.8869812949999)"
"962391","7","3","14","22","QUEENS","271529.57692307694","(40.743845272, -73.856676855)"
"1089712","4","6","17","18","BROOKLYN","773386.612244898","(40.678584141, -73.9163009119999)"
"896358","1","12","6","14","MANHATTAN","1682289.6590909092","(40.7588331680001, -73.9759396009999)"
"916421","1","4","26","21","BROOKLYN","735071.4285714285","(40.63158588, -74.02327164)"
"1109830","2","10","19","8","BROOKLYN","807918.918367347","(40.69407189, -73.960626088)"
"1043380","2","3","9","9","MANHATTAN","1449397.7272727273","(40.7795059970001, -73.9555855039999)"
"839460","1","5","10","18","BROOKLYN","757306.1224489796","(40.6764296800001, -73.887541488)"
"970568","6","4","24","10","QUEENS","284660.3846153846","(40.7744917890001, -73.902713249)"
"1080887","3","6","30","18","BROOKLYN","773386.612244898","(40.6400445690001, -73.8845040419999)"
"852998","2","7","20","15","BROOKLYN","789217.3469387755","(40.5762251080001, -73.988485775)"
"1024423","1","8","23","10","BROOKLYN","776779.5918367347","(40.5868207410001, -73.964858513)"
"759294","2","11","30","20","STATEN ISLAND","149966.66666666666","(40.61642951, -74.074197762)"
"905423","5","3","19","11","BROOKLYN","735019.1836734693","(40.6739240210001, -73.89977042)"
"1013575","2","8","3","12","QUEENS","303412.5128205128","(40.6632614480001, -73.764824145)"
"908041","7","3","21","5","QUEENS","271529.57692307694","(40.756055571, -73.8720595039999)"
"935303","6","7","3","17","QUEENS","325513.28205128206","(40.659535068, -73.735004659)"
"1081134","3","2","3","20","QUEENS","232387.38461538462","(40.687231088, -73.851818974)"
"1018890","3","8","4","22","MANHATTAN","1506192.0454545454","(40.818504014, -73.9395038599999)"
"1044437","7","10","24","0","QUEENS","389583.8461538461","(40.591381869, -73.810005541)"
"1048228","4","4","15","12","BROOKLYN","735071.4285714285","(40.5795111050001, -73.96412437)"
"1074535","2","9","14","16","STATEN ISLAND","366000","(40.5951563020001, -74.097604474)"
"1117723","3","11","3","21","MANHATTAN","1621056.8181818181","(40.7628972260001, -73.987525779)"
"1016131","3","1","27","17","MANHATTAN","1369658.4090909092","(40.7409833360001, -73.989258435)"
"1095969","3","9","8","20","QUEENS","366240.46153846156","(40.787751343, -73.83687596)"
"1046136","2","4","13","12","BROOKLYN","735071.4285714285","(40.65030209, -73.9495198819999)"
"1055259","5","1","1","3","BROOKLYN","727974.4897959183","(40.6745833080001, -73.930221541)"
"1108274","7","10","3","19","MANHATTAN","1600241.9318181819","(40.7625533660001, -73.9689387779999)"
"1104600","7","12","12","19","BRONX","94984.375","(40.9027391010001, -73.841408584)"
"1017226","5","2","5","3","BROOKLYN","733877.5408163265","(40.6748310510001, -73.8636171649999)"
"1123193","6","9","4","1","MANHATTAN","1554646.5909090908","(40.7981460870001, -73.9503576719999)"
"1068398","4","3","18","22","MANHATTAN","1449397.7272727273","(40.737894408, -73.980905246)"
"1113335","7","6","6","22","BROOKLYN","773386.612244898","(40.695548957, -73.9477871)"
"1112959","1","12","20","21","BRONX","94984.375","(40.8212355420001, -73.8727326699999)"
"955069","5","1","15","19","QUEENS","274035.26923076925","(40.7408463030001, -73.779205126)"
"1107479","1","3","1","12","BROOKLYN","735019.1836734693","(40.6725378740001, -73.950252887)"
"1088765","2","8","24","0","MANHATTAN","1506192.0454545454","(40.7220526560001, -73.988215267)"
"1079500","2","10","26","15","BROOKLYN","807918.918367347","(40.6780217200001, -73.905972531)"
"1091430","6","1","16","16","MANHATTAN","1369658.4090909092","(40.7497336380001, -73.989675685)"
"970826","6","4","24","12","MANHATTAN","1557982.8295454546","(40.736973397, -74.00905145)"
"1025511","3","12","1","17","STATEN ISLAND","149966.66666666666","(40.6408528920001, -74.134449784)"
"1013119","6","2","20","21","BROOKLYN","733877.5408163265","(40.6431541050001, -74.012357433)"
"1103006","4","7","15","12","BRONX","103389.0625","(40.874783558, -73.902450802)"
"1015553","2","8","3","23","QUEENS","303412.5128205128","(40.691922721, -73.863574993)"
"868103","6","10","9","19","MANHATTAN","1600241.9318181819","(40.7176583420001, -73.988670578)"
"1117978","4","11","4","19","BROOKLYN","813043.8571428572","(40.665219107, -73.92314835)"
"1112848","1","12","20","16","QUEENS","332701.46153846156","(40.7239905390001, -73.744612001)"
"1094195","1","3","29","2","QUEENS","271529.57692307694","(40.677605279, -73.82821878)"
"1084044","1","3","22","0","BRONX","75996.8125","(40.8824731240001, -73.880853504)"
"1003690","4","4","29","13","BRONX","77496.875","(40.8478868920001, -73.8860190899999)"
"734857","6","8","7","20","BRONX","79593.75","(40.856258661, -73.901364574)"
"1057273","7","2","21","4","QUEENS","232387.38461538462","(40.674574939, -73.815734963)"
"1095911","1","9","20","2","QUEENS","366240.46153846156","(40.7536279490001, -73.861474303)"
"1050198","5","1","8","8","BRONX","70562.5","(40.7911518670001, -73.884371919)"
"1109395","2","3","30","5","QUEENS","271529.57692307694","(40.6847500540001, -73.86080612)"
"1041725","5","4","23","17","MANHATTAN","1557982.8295454546","(40.826060017, -73.950593392)"
"1101852","6","11","6","16","QUEENS","357619.8717948718","(40.733926841, -73.871582398)"
"1067370","2","8","17","19","BROOKLYN","776779.5918367347","(40.6577768510001, -73.939617173)"
"1009441","5","10","22","3","BROOKLYN","807918.918367347","(40.6443457600001, -74.0075326419999)"
"902550","3","3","17","15","QUEENS","271529.57692307694","(40.7707206360001, -73.8295743469999)"
"847609","1","7","12","10","BROOKLYN","789217.3469387755","(40.6676162090001, -73.996421975)"
"1072604","7","9","12","15","QUEENS","366240.46153846156","(40.740026512, -73.917429009)"
"1082993","2","12","21","17","BROOKLYN","823153.0408163265","(40.6107171290001, -73.9209852829999)"
"989661","7","6","13","15","BROOKLYN","773386.612244898","(40.609900125, -73.922372861)"
"953134","7","9","5","2","BRONX","80778.125","(40.828723865, -73.923190768)"
"1105616","2","12","14","22","BROOKLYN","823153.0408163265","(40.686874045, -73.9135176899999)"
"1090760","6","8","28","3","BROOKLYN","776779.5918367347","(40.576645978, -73.9764803959999)"
"1055773","5","1","1","8","STATEN ISLAND","536666.6666666666","(40.5507580400001, -74.1801517329999)"
"1074010","4","6","3","19","QUEENS","305813.7948717949","(40.757845323, -73.7898728869999)"
"1102050","6","11","6","18","BROOKLYN","813043.8571428572","(40.6902670010001, -73.9350046179999)"
"1069019","2","4","6","12","QUEENS","284660.3846153846","(40.7318346210001, -73.8251780049999)"
"1096208","1","9","20","6","QUEENS","366240.46153846156","(40.747576291, -73.8713900719999)"
"1077817","1","5","24","15","BROOKLYN","757306.1224489796","(40.6970339900001, -73.971630744)"
"1114514","7","7","25","12","BROOKLYN","789217.3469387755","(40.648757109, -73.920878972)"
"958119","2","9","7","11","BROOKLYN","782987.7448979592","(40.691055444, -73.983453654)"
"975321","6","3","13","18","STATEN ISLAND","343333.3333333333","(40.644726131, -74.0774831589999)"
"1035209","2","7","27","19","BRONX","103389.0625","(40.813323036, -73.922876184)"
"860901","3","7","28","10","MANHATTAN","1487719.0909090908","(40.747099109, -74.0027479)"
"1114245","3","7","21","16","BRONX","103389.0625","(40.838861771, -73.910306061)"
"1115116","5","8","13","12","BRONX","79593.75","(40.8436379410001, -73.832007872)"
"965468","3","9","22","7","BROOKLYN","782987.7448979592","(40.597052719, -73.962833028)"
"1009722","1","8","2","9","MANHATTAN","1506192.0454545454","(40.739191325, -73.993408584)"
"1105085","3","8","25","8","QUEENS","303412.5128205128","(40.72618713, -73.735233904)"
"1111151","6","11","13","17","MANHATTAN","1621056.8181818181","(40.754119792, -73.990212802)"
"977249","4","12","9","1","QUEENS","332701.46153846156","(40.7737265050001, -73.9174197199999)"
"1083110","2","12","21","18","BROOKLYN","823153.0408163265","(40.5841636220001, -73.933491386)"
"1089779","3","9","1","23","MANHATTAN","1554646.5909090908","(40.793018644, -73.974847412)"
"968780","4","1","14","18","MANHATTAN","1369658.4090909092","(40.7945150910001, -73.966323533)"
"1095166","3","9","8","10","BROOKLYN","782987.7448979592","(40.6916717070001, -73.9293021569999)"
"1101493","1","11","22","1","MANHATTAN","1621056.8181818181","(40.801508692, -73.939519305)"
"1113738","5","6","11","23","BRONX","80357.8125","(40.8470862190001, -73.908466071)"
"1050922","1","9","27","15","BROOKLYN","782987.7448979592","(40.6709673340001, -73.937874888)"
"1091872","6","8","28","20","BROOKLYN","776779.5918367347","(40.701966627, -73.923888612)"
"1029532","5","12","3","2","BRONX","94984.375","(40.807505007, -73.924060528)"
"984383","6","5","1","12","QUEENS","315149.8461538461","(40.705464206, -73.755124555)"
"971648","7","1","24","17","BROOKLYN","727974.4897959183","(40.6524403330001, -73.920478176)"
"950344","3","1","13","15","BROOKLYN","727974.4897959183","(40.681178695, -73.977240334)"
"1073596","3","5","12","2","MANHATTAN","1471835.2159090908","(40.7215694080001, -73.9866460379999)"
"1019292","2","12","7","5","QUEENS","332701.46153846156","(40.7444213310001, -73.875254034)"
"1039749","7","4","4","22","BROOKLYN","735071.4285714285","(40.6954689410001, -73.982825079)"
"1026318","3","12","1","23","QUEENS","332701.46153846156","(40.730764707, -73.853071609)"
"998898","7","1","17","22","BROOKLYN","727974.4897959183","(40.673031404, -73.955670826)"
"1086792","3","4","7","14","BROOKLYN","735071.4285714285","(40.7233574960001, -73.939312431)"
"1098366","2","10","12","19","BRONX","807918.918367347","(40.861186817, -73.90635708)"
"1077032","2","1","26","23","BROOKLYN","727974.4897959183","(40.709734301, -73.948656092)"
"1054491","6","11","20","7","QUEENS","357619.8717948718","(40.7253531100001, -73.79151949)"
"1083418","7","7","18","1","MANHATTAN","1487719.0909090908","(40.734226128, -74.005406689)"
"1101583","4","12","30","10","BRONX","94984.375","(40.8327391780001, -73.861284299)"
"985315","3","6","9","10","BROOKLYN","773386.612244898","(40.672545601, -73.973602262)"
"956670","6","1","9","9","QUEENS","274035.26923076925","(40.6675989570001, -73.7892848499999)"
"1116783","5","10","29","19","BRONX","807918.918367347","(40.836110567, -73.86907954)"
"1077120","2","6","8","17","BROOKLYN","773386.612244898","(40.5994874200001, -73.9897745329999)"
"899522","6","2","27","17","MANHATTAN","1449851.1363636365","(40.7247929330001, -73.97678529)"
"869618","5","11","26","4","BROOKLYN","813043.8571428572","(40.5895644650001, -73.985145824)"
"993527","2","6","15","16","QUEENS","305813.7948717949","(40.5897993500001, -73.801005168)"
"1056803","5","1","1","18","MANHATTAN","1369658.4090909092","(40.8028067500001, -73.9575132259999)"
"1090863","6","8","28","5","BROOKLYN","776779.5918367347","(40.6300049070001, -73.94467523)"
"1031584","6","6","26","16","BROOKLYN","773386.612244898","(40.651686501, -73.9590401839999)"
"1002003","4","4","29","0","BRONX","77496.875","(40.816805565, -73.907261306)"
"1080100","2","10","26","21","BRONX","807918.918367347","(40.808236913, -73.9148627279999)"
"836115","4","6","10","5","MANHATTAN","1557062.2727272727","(40.747777093, -74.0003984429999)"
"1019540","7","10","31","0","QUEENS","389583.8461538461","(40.763313392, -73.815843235)"
"972620","2","5","18","20","BRONX","80687.5","(40.8141769280001, -73.898446511)"
"1013765","5","10","8","10","QUEENS","389583.8461538461","(40.6996693730001, -73.851023157)"
"1055919","5","2","19","10","BROOKLYN","733877.5408163265","(40.667853607, -73.9465146859999)"
"1011386","5","10","22","17","MANHATTAN","1600241.9318181819","(40.7906045570001, -73.946434134)"
"1055167","2","12","28","23","QUEENS","332701.46153846156","(40.752917709, -73.8739929079999)"
"1005150","7","8","1","8","MANHATTAN","1506192.0454545454","(40.7494560530001, -73.971308865)"
"1117085","1","11","1","17","QUEENS","357619.8717948718","(40.73448548, -73.868012689)"
"1104212","6","8","21","13","QUEENS","303412.5128205128","(40.7442042660001, -73.885608229)"
"999278","2","11","16","1","BRONX","98031.25","(40.8430652260001, -73.8485371209999)"
"1087081","3","4","7","18","BROOKLYN","735071.4285714285","(40.690080972, -73.960559932)"
"1103849","7","12","12","2","BROOKLYN","823153.0408163265","(40.656278722, -73.8887972429999)"
"1107326","6","10","2","11","BRONX","807918.918367347","(40.8169805840001, -73.921152255)"
"1087266","1","8","16","7","QUEENS","303412.5128205128","(40.7518475630001, -73.8742728459999)"
"1078029","1","2","1","14","BROOKLYN","733877.5408163265","(40.6555384820001, -73.884098793)"
"1009400","6","12","11","20","BRONX","94984.375","(40.8075675950001, -73.919227223)"
"1101201","4","11","11","22","MANHATTAN","1621056.8181818181","(40.7328283320001, -73.986062857)"
"1095600","1","5","17","7","MANHATTAN","1471835.2159090908","(40.7594255160001, -73.991915788)"
"813150","1","4","19","17","BROOKLYN","735071.4285714285","(40.7019857180001, -73.927964005)"
"860003","3","7","28","4","MANHATTAN","1487719.0909090908","(40.868103756, -73.921471275)"
"1115753","6","9","11","12","QUEENS","366240.46153846156","(40.709337641, -73.89731133)"
"1092905","2","7","6","0","MANHATTAN","1487719.0909090908","(40.733589824, -73.97652243)"
"983388","4","5","27","19","STATEN ISLAND","143133.33333333334","(40.6035802820001, -74.117895413)"
"736476","3","8","18","5","BROOKLYN","776779.5918367347","(40.604118047, -74.008313179)"
"956366","5","3","12","2","QUEENS","271529.57692307694","(40.7030392560001, -73.908061545)"
"977263","4","12","9","6","QUEENS","332701.46153846156","(40.6897328740001, -73.7348521929999)"
"1063312","4","3","11","14","BROOKLYN","735019.1836734693","(40.688889551, -73.9600053349999)"
"1094351","6","9","4","19","MANHATTAN","1554646.5909090908","(40.7964947510001, -73.946436618)"
"880829","3","9","29","16","QUEENS","366240.46153846156","(40.7507253700001, -73.903101658)"
"1015106","5","10","8","18","MANHATTAN","1600241.9318181819","(40.7497336380001, -73.989675685)"
"979864","4","12","9","20","MANHATTAN","1682289.6590909092","(40.7675056260001, -73.962243327)"
"1014661","5","10","8","15","MANHATTAN","1600241.9318181819","(40.8340683100001, -73.94294804)"
"1099501","4","10","28","14","MANHATTAN","1600241.9318181819","(40.7521006420001, -73.977609517)"
"1101499","1","11","22","1","BRONX","98031.25","(40.870161287, -73.905505604)"
"1110995","6","11","13","9","BRONX","98031.25","(40.8450201590001, -73.859950307)"
"1078110","2","9","28","17","BRONX","80778.125","(40.815946755, -73.907620165)"
"1075489","5","9","24","6","QUEENS","366240.46153846156","(40.679901037, -73.8506599099999)"
"1052887","3","5","19","10","BRONX","80687.5","(40.8377457890001, -73.923267088)"
"994263","2","6","15","21","BROOKLYN","773386.612244898","(40.6135607480001, -73.976308913)"
"1085791","1","4","5","14","BROOKLYN","735071.4285714285","(40.634009883, -73.900356389)"
"1108824","4","3","4","23","MANHATTAN","1449397.7272727273","(40.865876364, -73.927663555)"
"1060621","7","1","3","20","BROOKLYN","727974.4897959183","(40.6639864220001, -73.9413128799999)"
"1110122","2","10","19","17","BROOKLYN","807918.918367347","(40.693870514, -73.9297037119999)"
"975578","6","3","13","18","MANHATTAN","1449397.7272727273","(40.746901488, -73.997327185)"
